t_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Heading,Position confidence,Battery value,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,energy_J_step,scanner_active,Going to ID,Current segment,t_sec,session,interval_check,is_1hz_ok,node_id
429,-3.1214661666666665,-0.17847749999999998,0.0,230.5,5085.5,0.6473466499999999,17.333333333333332,65.0,0.0,0.0,244.1880000000063,0.0,5.0,24.0,429,2,1.0,True,33.0
430,-3.1218350909090904,-0.23907089090909092,0.0,230.9090909090909,5094.454545454545,0.6480448,23.272727272727273,65.0,0.0,0.0,247.3920000000042,0.0,5.0,24.0,430,2,1.0,True,33.0
431,-3.1226255833333334,-0.25453359166666667,0.0,231.25,5101.916666666667,0.649719925,29.666666666666668,65.0,0.0,0.0,245.62799999998532,0.0,5.0,24.0,431,2,1.0,True,33.0
432,-3.120122666666667,-0.25586735,0.00815396,239.33333333333334,5282.5,0.6578348166666667,30.5,65.0,16.333333333333332,0.0,265.10399999999794,0.0,5.0,24.0,432,2,1.0,True,33.0
433,-3.091760333333333,-0.22798785,0.07611546416666666,276.5833333333333,6123.416666666667,0.7949977083333333,29.75,64.5,168.66666666666666,-16.5,292.17600000001255,0.0,5.0,24.0,433,2,1.0,True,33.0
434,-3.076733363636364,-0.24410444545454546,0.02552544090909091,236.36363636363637,5217.272727272727,1.0319192727272726,17.636363636363637,65.0,50.90909090909091,0.0,126.3960000000021,0.0,5.0,24.0,434,2,1.0,True,33.0
435,-3.085888090909091,-0.31906935454545454,0.0,229.72727272727272,5063.545454545455,1.0425917272727274,16.90909090909091,65.0,0.0,0.0,245.15999999999477,0.0,5.0,24.0,435,2,1.0,True,33.0
436,-3.083279181818182,-0.38966053636363635,0.0,231.0,5093.727272727273,1.043183,24.0,65.0,0.0,0.0,245.51999999998952,0.0,5.0,24.0,436,2,1.0,True,33.0
437,-3.0818485,-0.39327813333333334,0.0,230.5,5085.5,1.0436553333333334,28.666666666666668,65.0,0.0,0.0,244.15199999999896,0.0,5.0,24.0,437,2,1.0,True,33.0
438,-3.0852559090909093,-0.39969736363636366,0.0,230.9090909090909,5094.454545454545,1.0424181818181817,28.727272727272727,65.0,0.0,0.0,247.35600000002304,0.0,5.0,24.0,438,2,1.0,True,33.0
439,-3.104201909090909,-0.3175113636363636,0.0,230.9090909090909,5094.454545454545,0.5671441818181817,27.09090909090909,65.0,0.0,0.0,245.4839999999822,0.0,5.0,24.0,439,2,1.0,True,33.0
440,-3.360625,-0.13433736666666665,0.0,233.33333333333334,5150.833333333333,-1.5604408333333335,9.333333333333334,65.0,0.0,0.0,249.1920000000042,0.0,5.0,24.0,440,2,1.0,True,33.0
441,-3.4249528,-0.168063588,0.0,232.5,5124.7,0.03466081999999998,3.9,65.0,0.0,0.0,247.89600000000212,0.0,5.0,24.0,441,2,1.0,True,33.0
442,-3.267838,-0.01639218,0.0,229.0,5051.5,0.76839795,3.0,65.0,0.0,0.0,122.86799999999057,0.0,5.0,24.0,442,2,1.0,True,33.0
443,-3.267838,-0.01639218,0.0,230.4,5074.0,0.9467186200000001,1.6,65.0,0.0,0.0,244.47600000001256,0.0,5.0,24.0,443,2,1.0,True,33.0
444,-3.285038,0.012019656,0.0,235.8,5202.4,1.2383604,1.4,65.0,0.0,0.0,248.75999999999476,0.0,5.0,24.0,444,2,1.0,True,33.0
445,-3.2844873333333333,0.180950085,0.0,240.5,5313.5,1.2658703333333332,7.666666666666667,65.0,0.0,0.0,260.2079999999958,0.0,5.0,24.0,445,2,1.0,True,33.0
446,-3.239286,0.2126845909090909,0.0,240.8181818181818,5320.818181818182,1.2775163636363638,13.818181818181818,65.0,0.0,0.0,256.3920000000042,0.0,5.0,24.0,446,2,1.0,True,33.0
447,-3.2369389166666664,0.17639675833333335,0.0,242.25,5342.666666666667,1.27899775,8.583333333333334,65.0,0.0,0.0,254.55599999999686,0.0,5.0,24.0,447,2,1.0,True,33.0
448,-3.2288324999999998,0.177390865,0.0,239.66666666666666,5290.5,1.279085,10.166666666666666,65.0,0.0,0.0,251.6039999999979,0.0,5.0,24.0,448,2,1.0,True,33.0
449,-3.20499,-0.027451510000000002,0.0,230.5,5085.5,0.590438225,4.0,65.0,0.0,0.0,247.42800000001154,0.0,5.0,24.0,449,2,1.0,True,33.0
450,-3.20499,-0.027451510000000002,0.0,228.5,5033.5,0.92150175,1.5,65.0,0.0,0.0,123.08400000000839,0.0,5.0,24.0,450,2,1.0,True,33.0
451,-3.200444545454545,-0.02290605545454545,0.0,234.27272727272728,5171.909090909091,1.3647586363636364,0.0,65.0,0.0,0.0,244.72799999998534,0.0,5.0,24.0,451,2,1.0,True,33.0
452,-3.118037090909091,0.14708640818181817,0.08872023636363637,278.09090909090907,6155.181818181818,1.3785831818181817,67.45454545454545,64.63636363636364,117.63636363636364,60.0,280.22400000001363,0.0,5.0,24.0,452,2,1.0,True,33.0
453,-3.091481833333333,0.47114988333333335,0.27120781666666666,293.5,6500.833333333333,1.5063271666666667,87.16666666666667,64.0,289.5,252.66666666666666,316.83599999998114,0.0,5.0,20.0,453,2,1.0,True,34.0
454,-3.074854,0.833406290909091,0.2939292818181818,291.3636363636364,6461.727272727273,1.5208738181818182,87.54545454545455,64.0,294.45454545454544,293.27272727272725,308.9880000000063,0.0,5.0,20.0,454,2,1.0,True,28.0
455,-3.0707201666666664,1.1612008333333332,0.225900175,283.6666666666667,6292.583333333333,1.5990158333333333,86.83333333333333,64.0,299.0,152.08333333333334,308.7,0.0,5.0,208.0,455,2,1.0,True,28.0
456,-3.1131771666666666,1.2818698333333334,0.17073685000000002,286.1666666666667,6349.5,1.9224853333333334,83.66666666666667,64.0,297.8333333333333,43.5,305.13600000000736,0.0,5.0,208.0,456,2,1.0,True,28.0
457,-3.176346,1.3799677499999998,0.11170926166666667,286.1666666666667,6345.75,2.4498599999999997,61.666666666666664,64.0,281.75,-58.333333333333336,304.0199999999895,0.0,5.0,204.0,457,2,1.0,True,29.0
458,-3.3114174545454547,1.450386,0.19917578181818182,295.3636363636364,6559.181818181818,3.001327454545454,78.18181818181819,64.0,297.1818181818182,101.0909090909091,155.23200000000944,0.0,5.0,264.0,458,2,1.0,True,29.0
459,-3.5520802727272724,1.4673165454545456,0.2959790727272727,292.3636363636364,6486.272727272727,-3.116675181818182,97.36363636363636,64.0,299.0,292.27272727272725,316.5119999999937,0.0,5.0,264.0,459,2,1.0,True,29.0
460,-3.8098765,1.4609678333333331,0.29864765833333334,291.8333333333333,6479.333333333333,-3.1116158333333335,99.33333333333333,64.0,298.3333333333333,298.6666666666667,312.22800000001155,0.0,5.0,264.0,460,2,1.0,True,29.0
461,-4.1085115,1.4523941666666664,0.2985767,292.3333333333333,6490.833333333333,-3.1119625,100.0,64.0,297.8333333333333,299.0,310.5,0.0,5.0,260.0,461,2,1.0,True,5.0
462,-4.355708363636364,1.4473761818181818,0.13980975818181818,272.8181818181818,6041.818181818182,-3.112506818181818,100.0,64.81818181818181,139.8181818181818,139.72727272727272,291.6,0.0,5.0,260.0,462,2,1.0,True,5.0
463,-4.458375636363637,1.446242,0.09943318363636364,268.8181818181818,5946.545454545455,-3.112407909090909,100.0,65.0,100.0,99.72727272727273,282.85199999999895,0.0,5.0,260.0,463,2,1.0,True,5.0
464,-4.523972,1.4442596363636364,0.03619971272727273,244.8181818181818,5404.363636363636,-3.112264,100.0,65.0,36.36363636363637,36.36363636363637,259.66799999999057,0.0,5.0,260.0,464,2,1.0,True,5.0
465,-4.53338,1.4436294545454544,0.0,235.0,5179.090909090909,-3.112236,100.0,65.0,0.0,0.0,248.54400000000317,0.0,5.0,260.0,465,2,1.0,True,5.0
466,-4.53338,1.440084,0.0,235.0,5184.0,-3.112236,100.0,65.0,0.0,0.0,126.68400000000838,0.0,5.0,260.0,466,2,1.0,True,5.0
467,-4.53338,1.440084,0.0,235.0,5184.0,-3.112236,100.0,65.0,0.0,0.0,249.01199999999372,0.0,5.0,260.0,467,2,1.0,True,5.0
468,-4.53338,1.440084,0.0,235.0,5184.0,-3.112236,100.0,65.0,0.0,0.0,253.6920000000042,0.0,5.0,260.0,468,2,1.0,True,5.0
469,-4.53338,1.4410294545454545,0.0,235.0,5184.0,-3.112236,100.0,65.0,0.0,0.0,251.24400000000315,0.0,5.0,260.0,469,2,1.0,True,5.0
470,-4.53338,1.442684,0.0,235.0,5184.0,-3.112236,100.0,65.0,0.0,0.0,249.73199999998326,0.0,5.0,260.0,470,2,1.0,True,5.0
471,-4.53338,1.442684,0.0,235.0,5184.0,-3.112236,100.0,65.0,0.0,0.0,250.12800000001153,0.0,5.0,260.0,471,2,1.0,True,5.0
472,-4.53338,1.442684,0.0,235.0,5183.0,-3.112236,100.0,65.0,0.0,0.0,248.86799999999056,0.0,5.0,260.0,472,2,1.0,True,5.0
473,-4.53338,1.442684,0.0,235.0,5184.0,-3.112236,100.0,65.0,0.0,0.0,126.82800000001153,0.0,5.0,260.0,473,2,1.0,True,5.0
474,-4.53338,1.442684,0.0,235.0,5184.0,-3.112236,100.0,65.0,0.0,0.0,249.01199999999372,0.0,5.0,260.0,474,2,1.0,True,5.0
475,-4.53338,1.442684,0.0,235.0,5184.0,-3.112236,100.0,65.0,0.0,0.0,248.94000000000523,0.0,5.0,260.0,475,2,1.0,True,5.0
476,-4.53338,1.442684,0.0,243.0,5361.6,-3.112236,100.0,65.0,0.0,0.0,253.5839999999822,0.0,30.0,262.0,476,2,1.0,True,5.0
477,-4.5343651666666664,1.4400736666666667,0.000354518,271.6666666666667,6010.166666666667,-3.0487985,99.33333333333333,64.66666666666667,68.33333333333333,-67.5,284.7960000000021,0.0,30.0,262.0,477,2,1.0,True,5.0
478,-4.534292166666667,1.430135,0.000425424,275.75,6105.5,-2.7774285833333336,96.58333333333333,64.58333333333333,100.0,-99.0,293.1120000000199,0.0,30.0,262.0,478,2,1.0,True,5.0
479,-4.532334636363637,1.4287778181818183,0.000425424,276.09090909090907,6113.0,-2.419798,96.81818181818181,64.54545454545455,100.0,-99.0,298.83599999998114,0.0,30.0,262.0,479,2,1.0,True,5.0
480,-4.5292782727272725,1.4288333636363637,0.000425424,276.09090909090907,6113.0,-2.0963773636363636,95.0,64.54545454545455,100.0,-99.0,295.88400000000837,0.0,30.0,262.0,480,2,1.0,True,5.0
481,-4.5128615,1.4564674166666667,0.000425424,276.5,6122.0,-1.7111873333333334,89.41666666666667,64.5,100.0,-99.0,290.34000000000526,0.0,30.0,262.0,481,2,1.0,True,5.0
482,-4.500123,1.4617692727272726,0.000425424,277.72727272727275,6146.818181818182,-1.4313744545454545,80.18181818181819,64.0,100.0,-99.0,147.81599999999162,0.0,30.0,262.0,482,2,1.0,True,5.0
483,-4.437116272727272,1.4324182727272727,0.000425424,275.27272727272725,6098.545454545455,-1.0669645,57.81818181818182,64.54545454545455,100.0,-99.0,292.8240000000136,0.0,30.0,262.0,483,2,1.0,True,5.0
484,-4.4113300909090905,1.4351646363636363,3.867490909090909e-05,247.45454545454547,5470.181818181818,-0.9289858636363636,58.0,64.9090909090909,9.090909090909092,-9.0,267.4079999999958,0.0,30.0,262.0,484,2,1.0,True,5.0
485,-4.407860333333333,1.4352186666666666,0.0,257.5,5693.666666666667,-0.9168467333333333,65.83333333333333,64.66666666666667,0.0,0.0,261.503999999998,0.0,30.0,262.0,485,2,1.0,True,5.0
486,-4.416968545454545,1.4334034545454546,0.03631573909090909,276.09090909090907,6109.272727272727,-0.7937284090909091,70.0909090909091,64.54545454545455,89.45454545454545,-16.636363636363637,291.9239999999875,0.0,30.0,262.0,486,2,1.0,True,5.0
487,-4.424985818181818,1.403700909090909,0.07406244818181817,276.09090909090907,6112.727272727273,-0.5159089727272727,63.90909090909091,64.54545454545455,150.36363636363637,-2.4545454545454546,295.8840000000084,0.0,30.0,262.0,487,2,1.0,True,5.0
488,-4.354462666666667,1.3866623333333334,0.16109388333333333,285.8333333333333,6335.333333333333,-0.20901046166666667,75.83333333333333,64.0,243.5,78.5,306.1800000000105,0.0,30.0,262.0,488,2,1.0,True,5.0
489,-4.177553636363636,1.3671503636363636,0.2570334454545455,296.8181818181818,6587.909090909091,0.03600800363636363,73.18181818181819,64.0,299.0,214.72727272727272,315.0,0.0,30.0,262.0,489,2,1.0,True,5.0
490,-3.889507833333333,1.3860545,0.29354255,291.6666666666667,6478.833333333333,0.10042038333333332,91.83333333333333,64.0,292.9166666666667,293.5833333333333,313.09199999997804,0.0,30.0,266.0,490,2,1.0,True,29.0
491,-3.625953,1.4119651818181818,0.2926917,291.1818181818182,6468.090909090909,0.0884663409090909,96.54545454545455,64.0,286.0,299.0,156.6,0.0,30.0,266.0,491,2,1.0,True,29.0
492,-3.3294873000000003,1.4304181,0.29477625,293.5,6516.6,0.06850995800000001,96.9,64.0,290.0,299.0,315.82800000001157,0.0,30.0,342.0,492,2,1.0,True,29.0
493,-3.0770743333333335,1.4469405000000002,0.2965914166666667,293.5,6517.333333333333,0.05658532,97.33333333333333,64.0,293.8333333333333,299.0,310.46399999999267,0.0,30.0,346.0,493,2,1.0,True,29.0
494,-2.7880110000000005,1.45844975,0.29779680000000003,293.25,6511.5,0.049954965,98.25,64.0,296.0,299.0,311.4360000000073,0.0,30.0,350.0,494,2,1.0,True,27.0
495,-2.513955181818182,1.4680254545454545,0.29760343636363634,293.6363636363636,6519.363636363636,0.04439719272727272,99.72727272727273,64.0,296.09090909090907,299.0,316.47599999998636,0.0,30.0,354.0,495,2,1.0,True,27.0
496,-2.224440181818182,1.4773344545454543,0.2726967818181818,290.27272727272725,6452.545454545455,0.05490576727272727,99.9090909090909,64.0,296.27272727272725,248.45454545454547,307.83600000000735,0.0,30.0,238.0,496,2,1.0,True,31.0
497,-2.0599775454545455,1.501681,0.1116931090909091,284.90909090909093,6326.545454545455,0.3782949545454546,94.36363636363636,64.0,279.6363636363636,-55.90909090909091,302.50799999999583,0.0,30.0,238.0,497,2,1.0,True,31.0
498,-1.9915151818181818,1.5858857272727271,0.12004690909090909,286.1818181818182,6354.363636363636,0.9963081363636364,80.18181818181819,64.0,284.3636363636364,-44.09090909090909,152.64000000000524,0.0,30.0,242.0,498,2,1.0,True,31.0
499,-1.9644417272727273,1.6625323636363638,0.12677634545454544,282.3636363636364,6262.363636363636,1.4511496363636363,77.0,64.0,210.8181818181818,42.81818181818182,300.16799999999057,0.0,30.0,242.0,499,2,1.0,True,30.0
500,-1.9656206363636364,1.7458016363636366,0.08523950000000001,269.27272727272725,5965.090909090909,1.6089552727272727,86.81818181818181,64.36363636363636,100.45454545454545,70.27272727272727,293.61600000001783,0.0,30.0,242.0,500,2,1.0,True,30.0
501,-1.9704142727272727,1.820369272727273,0.07328894909090909,266.0,5902.909090909091,1.6469016363636364,85.45454545454545,64.45454545454545,81.18181818181819,65.81818181818181,287.6039999999979,0.0,30.0,242.0,501,2,1.0,True,30.0
502,-1.9745637999999999,1.8776471999999997,0.005530512,239.6,5291.6,1.6701668,86.0,65.0,6.2,4.8,250.01999999998952,0.0,30.0,242.0,502,2,1.0,True,30.0
503,-1.9738140000000002,1.8797719999999998,0.0,235.0,5184.0,1.6707170000000002,86.0,65.0,0.0,0.0,253.6920000000042,0.0,30.0,242.0,503,2,1.0,True,30.0
504,-1.9723485454545455,1.8828920000000002,0.0,235.0,5184.0,1.6721129999999997,87.18181818181819,65.0,0.0,0.0,249.04800000000105,0.0,30.0,242.0,504,2,1.0,True,30.0
505,-1.9732939999999999,1.882892,0.0,235.0,5184.0,1.672113,86.5,65.0,0.0,0.0,252.25199999999896,0.0,30.0,242.0,505,2,1.0,True,30.0
506,-1.9732939999999999,1.882892,0.0,246.4,5448.0,1.672113,87.0,65.0,0.0,0.0,123.65999999999477,0.0,32.0,242.0,506,2,1.0,True,30.0
507,-1.9784575000000002,1.9678719166666667,0.19615590833333338,289.1666666666667,6419.5,1.6210868333333333,84.66666666666667,64.08333333333333,163.66666666666666,228.16666666666666,295.8840000000084,0.0,32.0,16.0,507,2,1.0,True,30.0
508,-1.9705765454545452,2.2186524545454547,0.2912607181818182,292.72727272727275,6497.454545454545,1.5528428181818184,85.9090909090909,64.0,283.6363636363636,298.54545454545456,320.1119999999937,0.0,32.0,16.0,508,2,1.0,True,30.0
509,-1.9662750000000002,2.5305241666666665,0.2968750333333333,290.8333333333333,6458.0,1.5480308333333335,90.0,64.0,299.0,294.3333333333333,312.76800000001674,0.0,32.0,16.0,509,2,1.0,True,30.0
510,-1.9648326363636364,2.809745,0.29644316363636364,294.3636363636364,6535.0,1.558029090909091,93.36363636363636,64.0,299.0,293.54545454545456,310.5359999999812,0.0,32.0,16.0,510,2,1.0,True,30.0
511,-1.9625377272727271,3.0972737272727273,0.29613374545454546,295.09090909090907,6564.454545454545,1.5678421818181818,95.72727272727273,64.0,299.0,292.6363636363636,313.92000000001576,0.0,32.0,16.0,511,2,1.0,True,30.0
512,-1.9654973333333334,3.357097833333334,0.29822221666666665,295.8333333333333,6569.833333333333,1.5762858333333334,95.66666666666667,64.0,299.0,297.0,314.7839999999822,0.0,32.0,16.0,512,2,1.0,True,30.0
513,-1.9689577272727272,3.6586936363636364,0.29895703636363635,294.27272727272725,6531.636363636364,1.5800640000000001,97.0909090909091,64.0,299.0,298.27272727272725,311.90399999999795,0.0,32.0,16.0,513,2,1.0,True,30.0
514,-1.9742460909090909,3.9307978181818184,0.2991117272727273,291.72727272727275,6476.363636363636,1.5814843636363636,98.0,64.0,299.0,299.0,163.54800000000105,0.0,32.0,16.0,514,2,1.0,True,30.0
515,-1.9785765454545454,4.225428818181818,0.29868632727272726,293.72727272727275,6525.727272727273,1.5837417272727272,99.0,64.0,299.0,298.09090909090907,308.160000000021,0.0,32.0,16.0,515,2,1.0,True,30.0
516,-1.9822814545454543,4.478875909090909,0.2988410181818182,294.09090909090907,6529.545454545455,1.5864493636363635,99.0,64.0,299.0,298.45454545454544,316.2239999999874,0.0,32.0,16.0,516,2,1.0,True,30.0
517,-1.9904038333333334,4.769219666666666,0.29886035,293.5,6517.0,1.5876683333333332,99.0,64.0,298.6666666666667,298.8333333333333,310.06799999999055,0.0,32.0,16.0,517,2,1.0,True,30.0
518,-1.9963616363636363,5.061413,0.29922777272727275,293.09090909090907,6522.727272727273,1.5869971818181818,99.0,64.0,298.8181818181818,299.0,314.49600000000214,0.0,32.0,16.0,518,2,1.0,True,30.0
519,-2.0007687272727277,5.29847809090909,0.2990731,292.0,6496.0,1.5879253636363637,99.0,64.0,299.0,299.0,309.49200000000417,0.0,32.0,16.0,519,2,1.0,True,30.0
520,-2.0038185,5.6075755,0.2988603833333333,292.8333333333333,6502.166666666667,1.5896151666666667,99.0,64.0,299.0,298.5,312.44400000000314,0.0,32.0,16.0,520,2,1.0,True,30.0
521,-2.010284818181818,5.880299818181817,0.29849296363636363,292.90909090909093,6515.636363636364,1.5921096363636364,99.0,64.0,298.72727272727275,297.90909090909093,310.21199999999374,0.0,32.0,16.0,521,2,1.0,True,30.0
522,-2.022476,6.18293,0.29737135,290.5,6454.0,1.5891125000000001,98.5,64.0,295.0,299.0,159.5160000000178,0.0,32.0,12.0,522,2,1.0,True,30.0
523,-2.0245585454545454,6.436159272727273,0.29930513636363637,292.09090909090907,6491.272727272727,1.5856332727272728,98.45454545454545,64.0,299.0,299.0,311.21999999998957,0.0,32.0,12.0,523,2,1.0,True,
